classId,studentId,date,status,createdAt,id
"33","40","2025-08-28","absent","2025-12-03T18:26:27.907Z","322"
"33","41","2025-08-28","absent","2025-12-03T18:26:27.907Z","323"
"33","42","2025-08-28","absent","2025-12-03T18:26:27.907Z","324"
"33","43","2025-08-28","absent","2025-12-03T18:26:27.907Z","325"
"33","44","2025-08-28","absent","2025-12-03T18:26:27.907Z","326"
"33","45","2025-08-28","absent","2025-12-03T18:26:27.907Z","327"
"33","46","2025-08-28","absent","2025-12-03T18:26:27.907Z","328"
"33","47","2025-08-28","absent","2025-12-03T18:26:27.907Z","329"
"33","48","2025-08-28","absent","2025-12-03T18:26:27.907Z","330"
"33","49","2025-08-28","absent","2025-12-03T18:26:27.907Z","331"
"33","50","2025-08-28","absent","2025-12-03T18:26:27.907Z","332"
"33","51","2025-08-28","absent","2025-12-03T18:26:27.907Z","333"
"33","52","2025-08-28","absent","2025-12-03T18:26:27.907Z","334"
"33","55","2025-08-28","absent","2025-12-03T18:26:27.908Z","335"
"33","56","2025-08-28","absent","2025-12-03T18:26:27.908Z","336"
"31","1","2025-08-28","present","2025-12-03T18:28:04.355Z","337"
"31","2","2025-08-28","present","2025-12-03T18:28:04.355Z","338"
"31","3","2025-08-28","absent","2025-12-03T18:28:04.355Z","339"
"31","4","2025-08-28","present","2025-12-03T18:28:04.355Z","340"
"31","5","2025-08-28","present","2025-12-03T18:28:04.355Z","341"
"31","6","2025-08-28","present","2025-12-03T18:28:04.355Z","342"
"31","7","2025-08-28","absent","2025-12-03T18:28:04.355Z","343"
"31","8","2025-08-28","present","2025-12-03T18:28:04.355Z","344"
"31","9","2025-08-28","present","2025-12-03T18:28:04.355Z","345"
"31","10","2025-08-28","present","2025-12-03T18:28:04.355Z","346"
"31","11","2025-08-28","absent","2025-12-03T18:28:04.355Z","347"
"31","12","2025-08-28","present","2025-12-03T18:28:04.355Z","348"
"31","13","2025-08-28","present","2025-12-03T18:28:04.355Z","349"
"31","14","2025-08-28","present","2025-12-03T18:28:04.355Z","350"
"31","15","2025-08-28","absent","2025-12-03T18:28:04.355Z","351"
